period,product,product_group,quantity,list_price,net_price
01/06/2021,PRD1A8GKNFL,G4,40,164.32,115
01/01/2022,PRDB0I7WJJ4,G4,36,227.2,164.32
01/09/2021,PRDROLYWBQY,G4,38,227.2,204.4708
01/01/2022,PRDWWM3X256,G4,26,227.2,200.23
01/12/2021,PRDTTJHII9A,G4,42,227.2,198.8824
01/12/2021,PRDJ79UMA2Y,G4,36,227.2,164.32
01/04/2021,PRDQ8I3J2IH,G4,48,160,132.64
01/11/2021,PRDMP31IN6S,G4,46,227.2,164.32
01/05/2021,PRDMJBTWWPP,G4,50,160,138.82
01/04/2022,PRDVZNC9T6Q,G4,26,227.2,98.5
01/03/2022,PRD3YJC0L45,G4,34,227.2,227.2
01/04/2021,PRDM4DDIZW3,G4,36,160,154
01/07/2021,PRDAVA5SR9Z,G4,36,164.32,164.32
01/10/2021,PRDZM4PO829,G4,36,227.2,164.32
01/09/2021,PRD3JW6BRHE,G4,36,227.2,214.966
01/01/2022,PRDIFHJ4C2N,G4,36,227.2,276.31
01/03/2022,PRDU6QOJDQB,G4,44,227.2,227.2
01/03/2022,PRDZ88462WM,G4,40,227.2,128.02
01/12/2021,PRD35IP2VKE,G4,64,227.2,164.32
01/04/2021,PRDJ8XDB3FO,G4,456,102.01,110.5
01/07/2021,PRD8JM4FP8I,G4,416,107.8357,117.7
01/01/2022,PRDZCRKCWLV,G4,26,105.07,224.854
01/07/2021,PRDWQMTL69S,G4,1016,101.407,94.27
01/10/2021,PRDSRWWQ7NO,G4,616,105.07,101.41
01/09/2021,PRDB70VJ2GT,G4,1016,105.07,99.4
01/01/2022,PRDBRGTIMDW,G4,416,105.07,101.41
01/10/2021,PRDJCABYO1A,G4,96,158.35,158.35
01/03/2022,PRDKL4LB7L7,G4,84,158.35,158.35
01/05/2021,PRD4ECDQCCZ,G4,116,138.8275,116.5
01/02/2022,PRDK5GONXV0,G4,208,158.35,112.99
01/12/2021,PRDRRZ2OHDP,G4,76,158.35,167.443
01/10/2021,PRDJR8ZZ6YE,G4,70,158.35,206.65
01/06/2021,PRDV4QRQ8NG,G4,66,138.8275,138.82
01/03/2022,PRDHK794H5K,G4,104,158.35,198.7777
01/01/2021,PRDXPVFR3HS,G4,68,132.64,109
01/03/2021,PRD489G2SMD,G4,138,132.64,102.01
01/12/2021,PRD5FNF16KY,G4,116,158.35,138.82
01/02/2022,PRD5LEY0W8J,G4,76,158.35,158.35
01/11/2021,PRDJSYS7WU9,G4,72,158.35,169.8883
01/12/2020,PRDCTBKLQN0,G4,34,132.64,100
01/10/2021,PRDCV6QRKYU,G4,76,158.35,138.82
01/06/2021,PRDTGTMKWOL,G4,86,138.8275,110.5
01/03/2022,PRDCV27IPZN,G4,160,158.35,158.35
01/03/2021,PRDNZJYXOZ6,G4,116,132.64,132.64
01/10/2021,PRDSEYN8Q4S,G4,132,158.35,138.82
01/03/2021,PRDH51XF2W8,G4,36,132.64,109
01/07/2021,PRD16VB9FCM,G4,36,138.8275,110.5
01/02/2022,PRDM94J43CO,G4,112,158.35,192.82
01/09/2021,PRDVANGDB8F,G4,96,158.35,107.83
01/07/2021,PRDJGAYOT1E,G4,46,117.7105,116.5
01/07/2021,PRDWFJAWMA9,G4,76,117.7105,121
01/01/2021,PRDXSPDOGLP,G4,234,110.5,97
01/02/2022,PRDMSVMJ77M,G4,404,128.02,107.83
01/12/2021,PRDX8QX2QME,G4,216,128.02,113.83
01/03/2022,PRDXGKBK8RN,G4,276,128.02,128.02
01/09/2021,PRDQOS0SGUM,G4,96,128.02,138.82
01/03/2022,PRDQ13AUPRO,G4,192,128.02,158.35
01/03/2021,PRD75FZM675,G4,240,110.5,102.01
01/07/2021,PRD4R09PHUA,G4,316,117.7105,107.83
01/12/2020,PRDZ2Z20L1S,G4,134,110.5,97
01/10/2021,PRDGFEAPWG3,G4,100,128.02,128.02
01/02/2022,PRD8U8P0N9L,G4,216,128.02,112.27
01/08/2021,PRD3I7D57PQ,G4,216,117.7105,114.988
01/06/2021,PRD6F1WKUAA,G4,150,117.7105,121
01/10/2021,PRDCQK1CMRZ,G4,216,128.02,117.7
01/09/2021,PRD9IG8AI97,G4,216,128.02,117.7
01/03/2021,PRDE6IQ5W8O,G4,216,110.5,110.5
01/06/2021,PRDOO75F7C8,G4,216,117.7105,117.7018
01/04/2021,PRDZN5EF02T,G4,3016,87.25,87.25
01/02/2022,PRDH2N2VMSX,G7,34,79.69,83.35
01/07/2021,PRDCLPIBJAO,G7,26,69.7351,76.396
01/07/2021,PRD66ZS8SH1,G7,48,69.7351,57.64
01/01/2022,PRDSHBTM2WO,G7,34,79.69,82.0201
01/11/2020,PRDUUBUINWK,G7,26,68.17,62.92
01/04/2020,PRDBTWE1303,G7,36,68.17,61.9
01/03/2021,PRDABKB5UXI,G7,216,41.83,34.51
01/04/2020,PRDB079P3IK,G7,36,41.83,36.4
01/03/2021,PRD7CZT4CVJ,G7,26,41.83,38.5
01/11/2020,PRDVVMS1GHK,G7,96,41.83,35.443
01/11/2020,PRDEWPE0QEI,G7,84,41.83,34.9177
01/12/2020,PRD1RTNODEX,G7,136,41.83,34.648
01/09/2020,PRDQB33KVRO,G7,66,41.83,35.14
01/10/2021,PRD4GT3UB1L,G7,1696,41.29,39.52
01/10/2021,PRD75T3C67S,G7,524,41.29,37.201
01/08/2021,PRDBSIIOY4T,G7,216,39.19,36.55
01/01/2022,PRDL3L8S6S7,G7,336,41.29,37.3
01/11/2021,PRDPR4HSW0O,G7,66,41.29,62.26
01/11/2021,PRD04TMJA9N,G7,616,41.29,37
01/08/2021,PRD1QVEM8QI,G7,70,57.1588,68.56
01/03/2020,PRD2FEIUDJ5,G7,116,55.96,51.16
01/03/2020,PRD5X2WLF6X,G7,102,55.96,34.7863
01/05/2020,PRDHAY1O98V,G7,152,55.96,55.96
01/12/2020,PRDQKWMZERL,G7,216,47.2,48.106
01/02/2022,PRDZ48ERPKT,G7,490,30.1354,46.54
01/11/2020,PRDUY7OLFRZ,G7,36,49.99,59.179
01/02/2021,PRDDV44HQ8X,G7,30,49.99,49.99
01/02/2021,PRD9TXHKUTP,G7,28,49.99,60.6901
01/08/2021,PRDL39IDTJU,G7,36,49.99,59.41
01/07/2021,PRDFMWM45BM,G7,44,49.99,61.9021
01/02/2021,PRDFWS5VWV3,G7,30,49.99,46.45
01/03/2021,PRDYBY8HX8G,G7,26,49.99,53.71
01/01/2021,PRDHTODPETC,G7,64,49.99,49.99
01/02/2021,PRDXDIR60DZ,G7,30,49.99,25.9
01/04/2020,PRDDZMPWO3T,G7,216,32.83,38.92
01/07/2020,PRD1Y8GB3M7,G7,616,32.83,36.34
01/06/2021,PRDJM7NSWMN,G7,86,42.04,37.57
01/01/2021,PRD3CP15HM1,G7,96,42.04,33.634
01/06/2020,PRDGJQ9FHAF,G7,136,42.04,42.04
01/04/2021,PRDVS2C9VQA,G7,246,36.34,42.559
01/11/2020,PRDSI2TGH8Z,G7,250,36.34,41.89
01/05/2020,PRD585I5ZMF,G7,316,36.34,33.91
01/10/2020,PRDDG2UKM2F,G7,26,60.58,71.8
01/05/2021,PRDOPMIR951,G7,56,60.58,60.58
01/12/2020,PRDBDBISDX6,G7,416,38.08,42.67
01/10/2020,PRDCU8CMKG3,G7,416,38.08,42.67
01/05/2021,PRD7YE2OYTD,G7,96,50.14,50.14
01/02/2021,PRDLEDX7AG1,G7,116,50.14,50.14
01/05/2021,PRDYH6CNUNH,G7,96,51.1642,51.16
01/03/2020,PRDNLI8R4BV,G7,116,50.14,33.4
01/11/2020,PRDBT5MQH2V,G7,116,50.14,50.14
01/05/2020,PRD544BBOAS,G7,40,50.14,58.5901
01/05/2020,PRDH66DARTO,G7,216,42.67,38.08
01/05/2020,PRD9L4RXUP3,G7,216,42.67,42.97
01/08/2021,PRD6NBY26ZU,G7,216,43.4701,33.4
01/03/2020,PRDU1S1SHMQ,G7,216,42.67,37
01/10/2021,PRDU1CZVK8U,G7,36,48.04,52.204
01/11/2020,PRD6HUQ66NY,G7,36,48.04,52.192
01/08/2021,PRD4LW6CWR8,G7,116,40.54,40.54
01/02/2021,PRD8ULLZV0P,G7,276,35.17,35.17
01/10/2021,PRDS7JEZEMP,G1,56,20.86,20.5
01/10/2020,PRDF9F9WGEX,G1,52,20.86,28.45
01/02/2022,PRDC9SQQANF,G1,96,21.67,23.38
01/04/2021,PRDCJBWOELB,G1,46,20.86,28.45
01/11/2020,PRDPXJ7V0UW,G1,36,20.86,28.45
01/10/2020,PRD4PPQQ8RU,G1,66,20.86,25.6
01/12/2020,PRDCSZZNB1L,G1,46,20.86,28.45
01/09/2020,PRDNI94J1WQ,G1,56,20.86,20.83
01/07/2020,PRDYGWHU6OS,G1,86,20.86,20.83
01/07/2020,PRDQWIEXPS9,G1,56,20.86,20.83
01/08/2020,PRDNGJ87R88,G1,488,18.85,20.83
01/07/2021,PRD9E65TVR6,G1,1390,18.85,18.37
01/08/2020,PRDWZ0HF7XG,G1,216,18.85,20.83
01/08/2020,PRDNA68EL0S,G1,256,18.85,20.86
01/10/2020,PRDXZTVS5J4,G1,226,18.85,20.83
01/10/2020,PRDY2JSBO1X,G1,226,18.85,22.03
01/09/2020,PRDFOXTNNEL,G1,42,18.85,28.45
01/10/2020,PRD77B5N5B6,G1,416,18.85,20.86
01/08/2020,PRDGDW6EUH7,G1,216,18.85,21.79
01/01/2022,PRDZITO709F,G1,1866,19.3,18.37
01/04/2021,PRDDJMT1AQT,G1,2016,18.37,18.37
01/07/2020,PRDHJM0ZO6D,G1,228,18.37,20.83
01/06/2020,PRDCC28WP10,G1,4016,18.37,19
01/01/2021,PRDG8GZ1LJV,G1,2036,18.37,18.37
01/04/2021,PRDGCU7OWIQ,G1,2016,18.37,18.46
01/05/2021,PRDH79T1EIW,G1,2016,18.37,18.97
01/03/2021,PRDLJI4Z38F,G1,2016,18.37,18.46
01/06/2021,PRDKCMMMGCI,G1,416,18.37,20.83
01/08/2020,PRDWPQ3QXRY,G1,2096,18.37,20.86
01/04/2020,PRD7ISJQS4A,G1,50016,17.59,17.5
01/05/2020,PRDCJGUL8SL,G1,40016,17.59,17.5
01/05/2021,PRDPR8SAIAT,G1,120016,17.59,17.5
01/10/2021,PRD57I68AHN,G1,70016,17.59,17.5
01/11/2021,PRDBANGLPJJ,G1,100016,17.59,17.5
01/03/2021,PRDPOA1B5HW,G1,60016,17.59,17.5
01/06/2020,PRDFBNZHB8U,G1,120016,17.59,17.5
01/01/2021,PRDO17COW6T,G1,80016,17.59,17.5
01/08/2021,PRD7ZC5G6SH,G1,30016,17.59,17.5
01/03/2020,PRDUROI11ZO,G1,50016,17.59,17.5
01/11/2020,PRDWZFSY93R,G1,40016,17.59,17.5
01/07/2020,PRDEXIJTZTJ,G1,120016,17.59,17.5
01/08/2020,PRDU0QNYKHH,G1,50016,17.59,17.5
01/12/2020,PRD31MC73YR,G1,50016,17.59,17.5
01/07/2021,PRDCW4XX2S4,G1,20016,17.59,17.5
01/09/2021,PRDIOHFLBV1,G1,80016,17.59,17.5
01/02/2021,PRDBY4STO1F,G1,20016,17.59,17.5
01/12/2021,PRDV4DC13L7,G1,20016,17.86,17.5
01/09/2020,PRD344EKO0D,G1,70016,17.59,17.5
01/10/2020,PRDBDU9TN03,G1,30016,17.59,17.5
01/07/2021,PRDK45PY2EK,G1,110016,17.56,17.5
01/10/2021,PRDYSTV2PQU,G1,130016,17.56,17.5
01/03/2022,PRDVW6IO59S,G1,130016,17.8,17.5
01/06/2021,PRD2HZQ7OFE,G1,40016,17.56,17.5
01/04/2021,PRDAOHM0IIE,G1,70016,17.56,17.5
01/09/2021,PRD1NKO2NKN,G1,80016,17.56,17.5
01/08/2021,PRDVWRHQQY5,G1,100016,17.56,17.5
01/12/2021,PRDS5Q9NQ33,G1,240016,17.8,17.5
01/02/2022,PRDYWNPHHCT,G1,70016,17.8,17.5
01/01/2022,PRDTP0STPXD,G1,250016,17.8,17.5
01/05/2021,PRDA93OKRAP,G1,120016,17.56,17.5
01/07/2020,PRDJV2533GV,G1,10016,17.89,18.46
01/09/2020,PRDTPU2KRTZ,G1,10016,17.89,17.92
01/07/2020,PRDZNCF5OI4,G1,4016,17.89,20.5
01/03/2020,PRDP77WTFGL,G1,10016,17.86,17.5
01/03/2021,PRDKA5BKZON,G1,50016,17.62,17.5
01/01/2021,PRDGROZVFVH,G1,10016,17.62,17.5
01/01/2021,PRDVP6J0WRF,G1,226,17.62,22.06
01/11/2020,PRDER3D2RZ5,G1,10016,17.62,17.5
01/12/2021,PRD7OC2MWBT,G1,30016,17.89,17.86
01/09/2021,PRDU1O5O9QH,G1,20016,17.62,17.74
01/03/2022,PRDS8VFYE1N,G1,10016,17.89,18.07
01/01/2022,PRD0BR2W494,G1,40016,17.89,17.86
01/10/2020,PRD1466HUNU,G1,20016,17.62,17.5
01/01/2021,PRDL3KIPO3H,G1,136,17.62,21.82
01/01/2021,PRDFX7AIYJ9,G1,20016,17.62,17.86
01/07/2020,PRDP89ZMQPO,G1,20016,17.62,17.74
01/01/2022,PRDV603KIUJ,G1,14816,17.89,17.95
01/02/2022,PRDYR4ZUSIL,G5,10016,18.4,18.124
01/03/2022,PRDRB9RS7L0,G5,100016,18.4,18.124
01/07/2021,PRDXAZU4V41,G5,10016,18.64,18.55
01/01/2021,PRD5741X3HI,G5,10016,18.64,16.8925
01/07/2021,PRDILSL4R16,G5,20016,18.64,18.04
01/11/2020,PRDELW4DKJB,G5,10016,18.64,18.1864
01/07/2021,PRD10Z71WIV,G5,10016,18.64,17.923
01/07/2020,PRD2GLUZ703,G5,10016,18.64,17.785
01/10/2021,PRD76FPO712,G5,10016,18.64,17.923
01/01/2022,PRDGXZ0A6JV,G5,10016,18.79,18.1327
01/11/2021,PRDMKUKU21I,G5,20016,18.28,18.55
01/10/2021,PRDD9438TGR,G5,30016,18.28,18.55
01/04/2020,PRDLQ2M54O4,G5,10016,18.28,18.0289
01/12/2021,PRDGHRY3798,G5,20016,18.43,18.124
01/11/2021,PRDMW1FJGSP,G5,10016,18.28,18.124
01/07/2021,PRDFR4DOCBJ,G5,20016,18.28,18.124
01/03/2021,PRDG2XV11MC,G5,20016,18.28,18.2065
01/06/2020,PRD0P82AMC2,G5,20016,18.28,18.0274
01/09/2021,PRDKI6ISRR4,G5,20016,18.28,18.124
01/04/2021,PRDSYXNNGNJ,G5,10016,18.28,18.2068
01/04/2021,PRD70JVVZDF,G5,10016,18.28,18.2113
01/05/2021,PRDIVVP6C27,G5,20016,18.28,18.2206
01/03/2020,PRD64LZBT57,G5,10016,18.28,18.0679
01/04/2021,PRDTDUFQXKS,G5,20016,18.28,18.55
01/06/2020,PRDMFLM9UTU,G5,10016,18.28,18.0253
01/02/2022,PRDUCDJ68IA,G5,80016,18.31,17.923
01/01/2022,PRDGSPAI93J,G5,140016,18.31,17.923
01/03/2022,PRD9RKBAN9D,G5,70016,18.31,17.923
01/04/2022,PRDRBBB5CEZ,G5,420016,18.31,17.923
01/12/2021,PRDA8HQ4L97,G5,160016,20.17,18.418
01/05/2021,PRDAQD0MI9M,G5,260016,20.08,18.49
01/01/2022,PRD7GTMF9SE,G5,10016,20.08,18.415
01/04/2021,PRDB3TVEE4K,G5,150016,20.08,18.49
01/02/2022,PRD1DU0Y2HH,G5,10016,20.08,18.415
01/03/2022,PRDDH5IMPIJ,G5,220016,20.08,17.95
01/09/2021,PRDBP4GZSPZ,G5,210016,20.08,18.418
01/03/2022,PRD2VYS2ARU,G5,220016,20.08,18.415
01/07/2021,PRDL7WOVWDS,G5,210016,20.08,18.418
01/04/2021,PRDZOW3IMRB,G5,10016,20.83,20.2
01/03/2020,PRD3BT7CQIU,G5,40016,19.45,18.85
01/03/2021,PRD6HY7XVWI,G5,90016,20.2,18.418
01/03/2021,PRDQ1TF0U26,G5,20016,20.2,18.85
01/09/2020,PRDBLZ9I7UW,G5,30016,20.2,18.85
01/11/2020,PRDXLW3ZNPS,G5,30016,20.2,18.85
01/07/2021,PRDMMWGBZ8R,G5,20016,20.2,20.2
01/06/2021,PRDGTP1KSNC,G5,30016,20.2,18.85
01/01/2021,PRDQ2AQ8WS9,G5,20016,20.2,18.415
01/10/2021,PRDR75KBM38,G5,20016,20.2,18.85
01/09/2020,PRDV1C016PO,G5,20016,20.2,18.418
01/07/2021,PRDJFK79A67,G5,20016,20.2,18.415
01/01/2021,PRDHAF69735,G5,920016,19.99,17.9845
01/05/2020,PRDH0HLHCXZ,G5,1300016,19.3,18.43
01/07/2020,PRDCE3T1KHK,G5,620016,19.3,18.43
01/10/2020,PRD13I5SR68,G5,450016,19.99,18.55
01/06/2020,PRD55W48X7E,G5,580016,19.3,18.43
01/03/2020,PRDY68CY5IW,G5,400016,19.3,18.454
01/06/2020,PRDI39KNZ5Y,G5,1420016,19.3,18.661
01/04/2020,PRD8WHII3LN,G5,1430016,19.3,18.43
01/04/2020,PRDRAP37FBU,G5,300016,19.3,18.661
01/12/2020,PRD22R8MKVF,G5,1170016,19.99,18.49
01/08/2020,PRDGMA3NM4W,G5,1000016,19.3,18.55
01/11/2020,PRDZIVP12ED,G5,100016,19.99,18.55
01/09/2020,PRDWUNO661E,G5,500016,19.99,18.661
01/03/2020,PRDQLNLWIZB,G5,1000016,19.3,18.73
01/08/2020,PRD24D8I21K,G5,70016,19.99,18.43
01/10/2020,PRD2CCDB7S1,G5,390016,19.99,18.661
01/09/2020,PRD239WDF3I,G5,840016,19.99,18.43
01/09/2020,PRDRJ5AGI6J,G5,500016,19.99,18.55
01/10/2020,PRDJ4NH10OB,G5,870016,19.99,18.415
01/02/2021,PRDV7IUWW4I,G5,470016,19.99,17.9845
01/12/2020,PRDAQI8TPSZ,G5,1710016,19.99,18.415
01/04/2020,PRDOBK9GKZW,G5,300016,19.3,18.73
01/07/2020,PRDETNBPHJA,G5,1190016,19.3,18.661
01/11/2020,PRDQ5WMBU0X,G5,830016,19.99,18.415
01/11/2020,PRDX85EZCZL,G5,1190016,19.99,18.49
01/08/2020,PRDRZID2SR6,G5,670016,19.3,18.43
01/05/2021,PRDENZ6MFWO,G5,150016,22.24,19.591
01/03/2020,PRDDMGA0Q2N,G5,20016,19.48,19
01/06/2020,PRDQS3FV76X,G5,20016,19.48,19
01/06/2020,PRDVS8AN1XD,G6,10016,20.8,20.896
01/08/2020,PRDG1W8EN53,G6,30016,20.8,20.896
01/02/2021,PRD8T3G1J6H,G6,60016,20.8,20.896
01/06/2021,PRDA0AN50W9,G6,20016,21.19,20.9332
01/12/2020,PRDR3FUTQC0,G6,20016,20.8,20.8627
01/07/2020,PRDIZBC761Y,G6,30016,20.8,20.896
01/05/2021,PRD79EL5UZP,G6,30016,21.19,20.896
01/12/2020,PRD72678XZ2,G6,50016,20.8,20.896
01/11/2020,PRDQPP9ORFT,G6,50016,20.8,20.896
01/06/2021,PRD5044OPW4,G6,20016,21.19,20.896
01/09/2020,PRDEK8RLAY9,G6,30016,20.8,20.896
01/03/2021,PRD91169N6W,G6,20016,20.8,20.896
01/01/2021,PRD8HQ0DA3Y,G6,20016,20.8,20.896
01/12/2021,PRDMUG4HPWC,G6,60016,21.52,20.896
01/04/2021,PRDN5RXN9DE,G6,40016,21.19,20.896
01/10/2020,PRD2O9KEIBF,G6,30016,20.8,20.896
01/11/2021,PRD0HJHM3B7,G6,30016,21.19,20.896
01/09/2020,PRDASYFBNCH,G6,10016,20.8,20.9317
01/10/2021,PRDHTCH13CQ,G6,30016,21.19,20.896
01/07/2021,PRD5GLTY3PN,G6,10016,21.22,20.896
01/03/2020,PRDE2XJH59W,G6,20016,20.83,20.977
01/06/2020,PRDBE7J8XG3,G6,20016,20.83,20.896
01/08/2021,PRDL4J3S858,G6,30016,21.22,20.896
01/04/2020,PRDCPFVCJC5,G6,20016,20.83,20.896
01/05/2020,PRDRDGAML8O,G6,20016,20.83,20.896
01/07/2021,PRDCWTJWWMR,G6,10016,21.22,20.9326
01/09/2021,PRDBJ4Z5I8U,G6,30016,21.22,20.896
01/02/2022,PRDDI9VXBYL,G6,20016,21.58,20.896
01/11/2020,PRDN9GT6PSE,G6,680016,20.59,19.192
01/09/2020,PRDGL0S4ZWG,G6,1450016,20.59,19.225
01/07/2020,PRD8QX6DPEL,G6,360016,20.59,19.225
01/04/2020,PRDLG1FA0C0,G6,610016,20.59,19.297
01/05/2020,PRD4GM97O1J,G6,210016,20.59,19.225
01/04/2020,PRDCC6FBKV3,G6,340016,20.59,19.225
01/03/2020,PRDCTGAFJ90,G6,320016,20.59,19.297
01/08/2020,PRD7P6UIQPV,G6,580016,20.59,19.225
01/10/2020,PRDRHVG2ZKA,G6,720016,20.59,19.192
01/04/2020,PRD9XNEYXIC,G5,30016,17.77,17.362
01/05/2021,PRDQ03JH35V,G5,20016,17.8,17.782
01/04/2021,PRD8KRHL3KD,G5,70016,17.8,17.782
01/07/2021,PRDILPA1LEH,G5,20016,17.8,17.782
01/03/2021,PRD670QP8ZN,G5,130016,17.8,17.332
01/06/2021,PRD6QVSXEIS,G5,40016,17.8,17.782
01/01/2021,PRDSFN21UGQ,G5,20016,17.8,17.332
01/08/2021,PRD3A0479CV,G5,60016,17.8,17.782
01/07/2021,PRDH5JJPXAG,G5,120016,17.8,17.5
01/05/2020,PRD9Z5QXM1F,G5,20016,17.8,17.362
01/09/2021,PRD4T4SIQUR,G5,20016,17.8,17.782
01/06/2020,PRDUVV8EUTW,G5,130016,17.8,17.362
01/11/2020,PRDBKTZZX4H,G5,40016,17.77,17.707
01/05/2021,PRD1AGO3Z5N,G5,230016,17.77,17.332
01/01/2022,PRD47DGV7HF,G5,30016,17.77,17.332
01/07/2020,PRD8Q5T3R9E,G5,90016,17.77,17.362
01/03/2022,PRDIG7PE9CU,G5,30016,17.77,17.332
01/02/2022,PRDFRA4J4BE,G5,130016,17.77,17.5
01/01/2022,PRDPWZYF9W5,G5,30016,17.77,17.5
01/03/2022,PRDZXZHKBZG,G5,130016,17.77,17.5
01/09/2020,PRD6CEPKVYG,G5,10016,17.77,17.332
01/03/2022,PRD25WM1OSP,G5,350016,17.77,17.284
01/02/2022,PRDKZ9P3SIK,G5,40016,17.77,17.338
01/12/2020,PRDY35PBSVM,G5,170016,17.77,17.707
01/04/2021,PRD1NRP6271,G5,40016,17.77,17.332
01/03/2020,PRD73O1FYVW,G5,260016,17.74,17.338
01/10/2020,PRD1WLRK19Y,G5,40016,17.77,17.707
01/07/2020,PRD5ZINA892,G5,260016,17.77,17.332
01/03/2022,PRDI4XYBLO4,G5,200016,17.77,17.338
01/10/2020,PRDJRLSA8OB,G5,420016,17.77,17.332
01/03/2021,PRDV6ISK9KK,G5,10016,18.07,17.812
01/01/2022,PRDINYIGSA6,G5,10016,18.1,17.782
01/02/2022,PRDIDLRATN3,G5,10016,18.1,17.284
01/10/2021,PRDYBEDGDN5,G5,10016,18.07,17.284
01/04/2020,PRD1NHOIHCN,G5,10016,18.07,17.875
01/06/2020,PRDA3C58G54,G5,30016,17.8,17.707
01/11/2021,PRDT6LI2Q0Q,G5,50016,17.8,17.782
01/04/2020,PRDEZASL7ME,G5,10016,17.8,17.707
01/05/2020,PRDD5NM8Q4R,G5,20016,17.8,17.707
01/01/2022,PRD229EWCXD,G5,50016,17.83,17.782
01/11/2020,PRDBHEOQSLR,G5,10016,17.8,17.809
01/08/2020,PRDQZKYXFG0,G5,10016,17.8,17.707
01/10/2021,PRDPB3C3IQM,G5,40016,17.8,17.56
01/10/2020,PRDIG4PMMZ6,G5,20016,17.8,17.809
01/03/2020,PRDEUVOZ4W1,G5,20016,17.8,17.875
01/02/2021,PRD6D807W8U,G5,20016,17.8,17.707
01/08/2020,PRD0490OAFH,G5,30016,17.8,17.809
01/10/2021,PRD0U5XG344,G5,10016,17.8,17.782
01/03/2022,PRD20I9Z5KU,G5,20016,17.83,17.8297
01/10/2021,PRD6OKXADLI,G5,20016,17.8,17.35
01/09/2020,PRDAQ0R6VK0,G5,30016,17.8,17.707
01/11/2021,PRDBW2THSP6,G5,20016,17.8,17.782
01/07/2021,PRD3WV46MM0,G5,1400016,17.71,17.263
01/12/2021,PRDSO1C0NOR,G5,900016,17.74,17.44
01/08/2020,PRDEYZIORCL,G5,760016,17.71,17.338
01/02/2022,PRDP7K28XSM,G5,1010016,17.74,17.44
01/08/2021,PRDKMX9VQSL,G5,2210016,17.71,17.44
01/02/2021,PRDS5G6WX70,G5,200016,17.71,17.338
01/01/2021,PRDSVGU1ND4,G5,300016,17.71,17.263
01/07/2021,PRDO42XG4OE,G5,800016,17.71,17.44
01/01/2022,PRDBOH205V6,G5,4750016,17.74,17.35
01/05/2020,PRD1EDU57ZU,G5,300016,17.71,17.338
01/05/2020,PRDC6TPEJW8,G5,660016,17.71,17.29
01/07/2020,PRD4PMJ2H7A,G5,950016,17.71,17.338
01/08/2021,PRDUE7KEFVV,G5,740016,17.71,17.338
01/12/2020,PRDUAYGDHTQ,G5,1700016,17.71,17.263
01/08/2020,PRDQ9EWV4V3,G5,1000016,17.71,17.44
01/04/2021,PRDJ29MB0JI,G5,980016,17.71,17.263
01/09/2020,PRDDEI1U8JT,G5,330016,17.71,17.338
01/03/2021,PRDY1I2OGDW,G5,600016,17.71,17.338
01/06/2021,PRD105D47GL,G5,2080016,17.71,17.263
01/10/2021,PRD7GT3MDLT,G5,1000016,17.71,17.44
01/03/2022,PRDHJ6KEORE,G5,1000016,17.74,17.44
01/10/2020,PRDN0XB2PL9,G5,930016,17.71,17.338
01/10/2020,PRDK686759D,G5,1200016,17.71,16.5103
01/07/2021,PRDQASM8VY8,G5,420016,17.71,17.338
01/05/2021,PRDFG03AFAR,G5,300016,17.71,17.338
01/12/2020,PRD3N3S0V04,G5,100016,17.71,17.338
01/02/2021,PRDKG2CCPKR,G5,980016,17.71,17.263
01/06/2020,PRDFNGO8PFW,G5,380016,17.71,17.338
01/12/2021,PRD0Z8DJGRZ,G5,600016,17.74,17.35
01/05/2021,PRD9DOZO2Z9,G5,1340016,17.71,17.263
01/09/2021,PRD7F0QN9HW,G5,290016,17.71,17.338
01/06/2020,PRDWLI32AU7,G5,100016,17.71,17.29
01/11/2020,PRDS0VXD37O,G5,700016,17.71,17.263
01/11/2021,PRDB8NYWJZC,G5,200016,17.74,17.338
01/09/2020,PRD2MFEUGFK,G5,1200016,17.71,17.275
01/03/2021,PRDQ0HIJBKX,G5,2270016,17.71,17.263
01/04/2020,PRDSHENPY98,G5,170016,17.71,17.338
01/07/2020,PRDBS9XCLPV,G5,180016,17.71,17.275
01/05/2021,PRDBPTCTQFD,G5,120016,17.71,17.263
01/10/2021,PRDOZGXJF8A,G5,660016,17.71,17.338
01/01/2022,PRD2B8MBFJG,G5,1780016,17.74,17.44
01/08/2020,PRDEKS64SO7,G5,590016,17.71,17.275
01/09/2021,PRD6FY607W5,G5,1100016,17.71,17.44
01/03/2020,PRDUTE0X3OJ,G5,2080016,17.71,17.305
01/10/2020,PRDFMEYHBLB,G5,1200016,17.71,17.275
01/06/2021,PRDZKDDAPKR,G5,200016,17.71,17.338
01/04/2020,PRD76H862Q0,G5,1920016,17.71,17.29
01/11/2021,PRDR0FBDVFR,G5,600016,17.71,17.44
01/11/2021,PRDI98SQDCS,G5,600016,17.71,17.338
01/02/2022,PRD0YVVU428,G5,3890016,17.74,17.35
01/05/2021,PRDE6RV5VDX,G5,7616,19.42,18.01
01/05/2021,PRDREL6MZFT,G5,100016,18.34,18.07
01/08/2021,PRDNGFC2MM4,G5,60016,18.28,17.77
01/05/2021,PRD7NR217CQ,G5,80016,18.28,17.77
01/04/2021,PRD5RLERFAJ,G5,120016,18.28,17.77
01/06/2021,PRD91FGCBY6,G5,50016,18.28,17.77
01/10/2021,PRD4ALLMK7V,G5,340016,18.28,17.77
